"","acs_col","var_name","universe_col","pretty_name_count","pretty_name_proportion","acs_variable_name_to_interpolate_by_sum_boolean_mapping","year"
"1668","B19001_017","hhincome_200k_or_more","B19001_001","Households with income of 200,000 or more (count)","Percent of households earning $200,000 (proportion of all households)",TRUE,"2020"
"1669","B19013_001","med_hincome","","Median Household Income (dollars)","",FALSE,"2020"
"1670","B19054_001","total_receive_idr","","Total population, receipt of interest, dividends, or net rental income is determined (count)","",TRUE,"2020"
"1671","B19054_002","receive_idr","B19054_001","Households receiving dividends, interest, or rental income (count)","Percent of households receiving dividends, interest, or rental income (Proportion of all households)",TRUE,"2020"
"1672","B19058_001","total_public_asst","","Total population, public assistance status is determined","",TRUE,"2020"
"1673","B19058_002","public_asst","B19058_001","Households receiving public assistance (count)","Percent of households receiving public assistance (proportion of all households)",TRUE,"2020"
"1674","B19301_001","per_capita_income","","Mean per capita income","",FALSE,"2020"
"1675","B23025_001","age_16_plus","","Residents 16 years and older (count)","",TRUE,"2020"
"1676","B23025_005","unemployed","B23025_001","Residents 16 and older who are unemployed (count)","Percent of residents 16 and older who are unemployed (proportion of all residents 16 and over)",TRUE,"2020"
"1677","B25001_001","housing_units","","Housing units (count)","",TRUE,"2020"
"1678","B25002_001","total_housing_units_occ","","Housing units (count)","",TRUE,"2020"
"1679","B25002_003","vacant_units","B25002_001","Housing units that are vacant","Percent of housing units that are vacant (proportion of all housing units)",TRUE,"2020"
"1680","B25003_001","occupied_units","B25002_001","Housing units that are occupied (count)","Percent of housing units that are occupied (Proportion of all housing units)",TRUE,"2020"
"1681","B25003_002","owner_occupied_units","B25003_001","Housing units that are owner-occupied (count)","Percent of housing units that are owner-occupied (proportion of all occupied housing units)",TRUE,"2020"
"1682","B25014_001","total_occupied_housing_units_room","","Occupied housing units, rooms determined (count)","",TRUE,"2020"
"1683","B25014_002","total_owner_occ_housing_units_rooms","B25014_001","Owner occupied housing unit, rooms determined (count)","Percent of owner occupied housing, rooms determined (proportion of all occupied housing, rooms determined)",TRUE,"2020"
"1684","B25014_005","owner_1.01_to_1.5_per_room","B25014_002","Owner-occupied households with 1.01 to 1.5 people per room (count)","Percent of owner-occupied households with 1.01 to 1.5 people per room (proportion of all owner-occupied housing that is currently occuped)",TRUE,"2020"
"1685","B25014_006","owner_1.51_to_2.0_per_room","B25014_002","Owner-occupied households with 1.51 to 2.0 people per room (count)","Percent of owner-occupied households with 1.51 to 2.0 people per room (proportion of owner-occupied housing)",TRUE,"2020"
"1686","B25014_007","owner_2.01_or_more_per_room","B25014_002","Owner occupied households with 2.01 or more people per room (count)","Percent of owner occupied households with 2.01 or more people per room (proportion of all owner-occupied housing)",TRUE,"2020"
"1687","B25014_008","total_renter_occ_units_rooms","","Total renter occupied units, rooms determined (count)","",TRUE,"2020"
"1688","B25014_011","renter_1.01_to_1.5_per_room","B25014_008","Renter-occuped households with 1.01 to 1.5 people per room (count)","Percent of renter-occuped households with 1.01 to 1.5 people per room (Proportion of all renter-occupied housing)",TRUE,"2020"
"1689","B25014_012","renter_1.51_to_2.0_per_room","B25014_008","Renter-occupied households with 1.51 to 2.0 people per room (count)","Percent of renter-occupied households with 1.51 to 2.0 people per room (proportion of all renter-occupied housing)",TRUE,"2020"
"1690","B25014_013","renter_2.01_or_more_per_room","B25014_008","Renter-occupied ouseholds with 2.01 or more people per room (count)","Renter-occupied households with 2.01 or more people per room (proportion of all renter-occupied housing)",TRUE,"2020"
"1691","B25016_001","total_occupied_housing_units_plumb","","Occupied housing units, plumbing determined (count)","",TRUE,"2020"
"1692","B25016_007","no_comp_plumb_owner","B25016_001","Owner-occupied households without complete plumbing (count)","Percent of owner-occupied households without complete plumbing  (proportion of all households)",TRUE,"2020"
"1693","B25016_016","no_comp_plumb_renter","B25016_001","Renter-occupied households without complete plumbing (count)","Percent of renter-occupied households without complete plumbing (proportion of all households)",TRUE,"2020"
"1694","B25024_001","total_housing_units_count_in_structure","","Housing units, units in strutcure determined (count)","",TRUE,"2020"
"1695","B25024_007","units_10_to_19","B25024_001","Total housing structures with 10 to 19 units (count)","Percent of total housing structures with 10 to 19 units (proportion of all housing strutcures)",TRUE,"2020"
"1696","B25024_008","units_20_to_49","B25024_001","Total housing structures with 20 to 49 units (count)","Percent of total housing structures with 20 to 49 units (proportion of all housing strutcures)",TRUE,"2020"
"1697","B25024_009","units_50_ormore","B25024_001","Total housing structures with 50 or more units (count)","Percent of total housing sof tructures with 50 or more units (proportion of all housing strutcures)",TRUE,"2020"
"1698","B25024_010","mobile_homes","B25024_001","Total mobile homes (count)","Percent of mobile homes (proportion of all housing structures)",TRUE,"2020"
"1699","B25038_002","owner_occ_tenure","","Owner occupied housing, tenure determined","",TRUE,"2020"
"1700","B25038_007","owner_occ_moved_in_1999_to_1990","B25038_002","Owner occupied households who moved in 1990 to 1999 (count)","Percent of owner occupied households who moved in 1990 to 1999 (proportion of all owner occupied housing)",TRUE,"2020"
"1701","B25038_008","owner_occ_moved_in_1989_earlier","B25038_002","Owner occupied households who moved in 1989 or earlier (count)","Percent of owner occupied households who moved in 1989 or earlier (proportion of all owner occupied housing)",TRUE,"2020"
"1702","B25038_009","renter_occ_tenure","","Renter occupied households, tenure determined","",TRUE,"2020"
"1703","B25038_014","renter_occ_moved_in_1999_to_1990","B25038_009","Renter occupied households who moved in 1990 to 1999 (count)","Percent of renter occupied households who moved in 1990 to 1999 (proportion of all renter occupied housing",TRUE,"2020"
"1704","B25038_015","renter_occ_moved_in_1989_earlier","B25038_009","Renter occupied households who moved in 1989 or earlier (count)","Percent of renter occupied households who moved in 1989 or earlier (proportion of all renter ocuppied households)",TRUE,"2020"
"1705","B25043_001","total_occupied_housing_units_tele","","Occupied housing units, telephone determined (count)","",TRUE,"2020"
"1706","B25043_002","total_owner_occupied_housing_tele","B25043_001","Owner occupied housing units, telephone determined (count)","Percent of owner occupied housing units, telephone determined (proportion of all occupied housing units, tenure determined)",TRUE,"2020"
"1707","B25043_007","no_phone_owner","B25043_002","Owner occupied households without a telephone (count)","Percent of households without a telephone (proportion of all households)",TRUE,"2020"
"1708","B25043_011","renter_occupied","B25003_001","Renter-occupied households (count)","Percent of housing units that are renter-occupied (percent of all housing units)",TRUE,"2020"
"1709","B25043_016","no_phone_renter","B25043_011","Renter occupied households without a telephone (count)","Percent of renter occupied households without a telephone (proportion of all households)",TRUE,"2020"
"1710","B25044_001","occupied_housing_vehicle_determined","","Total occupied housing units, vehicles determined","",TRUE,"2020"
"1711","B25044_002","total_owner_occ_housing_units_vehic","B25044_001","Owner occupied housing units, vehicles determined (count)","Percent of owner occupied housing units, vehicles determined (proportion of all households with vehicles determined)",TRUE,"2020"
"1712","B25044_003","owner_no_vehicle","B25044_002","Owner occupied households with no vehicles available (count)","Percent of owner occupied households with no vehicle available (Porportion out of all owner occupied households)",TRUE,"2020"
"1713","B25044_009","total_renter_occ_vehicles","B25044_001","Total renter occupied households, vehicles determined (count)","Percent of renter occupied housing units, vehicles determined (proportion of all households with vehicles determined)",TRUE,"2020"
"1714","B25044_010","renter_no_vehicle","B25044_009","Renter occupied households with no vehicles available (count)","Percent of renter occupied households with no vehicle available (Proportion of all renter occupied households)",TRUE,"2020"
"1715","B25064_001","median_rent","","Median monthly rent (dollars)","",FALSE,"2020"
"1716","B25070_001","renter_occupied","","Renter-occupied units","",TRUE,"2020"
"1717","B25070_010","renter_occupied_cost_50_or_more","B25070_001","Renter-occupied households with rental costs 50% or more of income","Percent of renter-occupied households with rental costs 50% or more of income (proportion of all renter-occupied units)",TRUE,"2020"
"1718","B25077_001","med_home_val","","Median Home value (dollars)","",FALSE,"2020"
"1719","B25088_002","median_mortgage","","Median monthly housing costs for housing units with a mortgage (dollars)","",FALSE,"2020"
"1720","B25091_001","owner_occupied","","owner-occupied housing units","",TRUE,"2020"
"1721","B25091_002","owner_occ_w_mortgage","B25091_001","Owner-occupied housing units with a mortgage (count)","Percent of owner-occupied housing units with a mortgage (proportion of all owner-occupied housing)",TRUE,"2020"
"1722","B25091_011","owner_occupied_w_mortgage_cost_50_or_more","B25091_002","Owner-occupied households with a mortgate & with rental costs 50% or more of income","Percent of owner-occupied households with a mortgage and with rental costs 50% or more of income (proportion of all renter-occupied units)",TRUE,"2020"
"1723","B25091_013","owner_occ_wo_mortgage","B25091_001","Owner-occupied housing units without a mortgage (count)","Percent of owner-occupied housing units without a mortgage (proportion of all owner-occupied housing)",TRUE,"2020"
